session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,language,country_of_origin,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_015800,user_09907,movie_0790,2025-04-14,Tablet,46.1,65.5,started,HD,USA,False,TV-Y,sarahrogers@example.com,Amy,David,41.0,Female,USA,Michigan,Thorntonhaven,Basic,2024-07-22,True,10.19,Mobile,,2023-05-15 05:58:33.896411,An Night,Documentary,War,Animation,2020,131.0,English,USA,,,,,False,2025-01-22,False
session_015801,user_09725,movie_0269,2024-02-11,Laptop,9.9,51.0,completed,HD,USA,False,PG-13,vsanchez@example.net,Lisa,Williams,16.0,Male,USA,Virginia,Thomasshire,Premium,2024-01-28,False,6.24,Desktop,3.0,2025-03-10 13:43:49.486558,Secret Mystery,Documentary,Drama,,2012,74.0,Italian,UK,,,,,False,2024-10-25,False
session_015806,user_06729,movie_0628,2024-03-31,Smart TV,75.6,50.1,stopped,HD,USA,True,TV-14,tracyphillips@example.com,Charles,Wright,29.0,Female,USA,California,Jillton,Premium+,2023-03-06,True,7.62,Tablet,3.0,2023-09-09 18:26:15.842405,Phoenix Story,TV Series,Music,,2010,45.0,English,Canada,,,13.0,170.0,False,2024-04-11,False
session_015809,user_00179,movie_0350,2024-08-13,Laptop,5.8,76.2,paused,HD,Canada,False,G,johnjones@example.com,Jennifer,Cruz,48.0,Male,USA,New Jersey,South Trevor,Basic,2023-08-21,True,20.2,Gaming Console,8.0,2022-11-22 04:59:14.837987,Dragon Hero,Movie,History,Family,2020,91.0,English,South Korea,16253067.0,,,,False,2021-08-19,True
session_015812,user_08949,movie_0304,2024-10-06,Laptop,43.9,14.8,stopped,4K,Canada,False,NC-17,chelsea12@example.com,Katherine,Lopez,36.0,Female,USA,California,Kristopherview,Premium+,2023-06-14,True,13.56,Mobile,,2023-09-22 11:36:08.020974,Dragon Warrior,Movie,History,Horror,2011,122.0,Hindi,USA,13039164.0,51016239.0,,,True,2023-06-05,False
session_015814,user_08351,movie_0769,2024-10-27,Smart TV,51.6,10.6,completed,SD,Canada,False,TV-Y7,thomas34@example.com,Julie,Robertson,26.0,Male,USA,Texas,West Jamesstad,Premium+,2025-05-21,True,5.31,Desktop,2.0,2023-01-17 17:13:00.121353,King Day,Movie,Music,,2016,129.0,English,Canada,,59950273.0,,,False,2024-06-24,False
session_015815,user_08978,movie_0861,2025-01-24,Tablet,68.4,2.5,paused,SD,USA,False,PG-13,mejiajennifer@example.net,Edward,Johnson,29.0,Male,USA,Maryland,Nolantown,Premium,2023-08-25,True,35.61,Mobile,3.0,2022-09-22 03:15:31.793281,Night Journey,Documentary,Western,History,2022,50.0,Italian,USA,,,,,True,2024-06-16,False
session_015817,user_02299,movie_0890,2024-11-16,Smart TV,26.9,53.1,paused,HD,USA,True,TV-Y7,krista46@example.com,April,Cherry,27.0,Female,Canada,Quebec,West Benjaminport,Premium,2023-05-08,False,13.4,Smart TV,1.0,2023-05-06 02:29:08.320331,War Fire,Movie,Music,,2008,14.0,English,USA,9796514.0,9922315.0,,,True,2025-06-07,False
session_015822,user_01382,movie_0998,2025-06-04,Smart TV,39.8,57.9,started,HD,Canada,False,TV-14,ramirezrhonda@example.org,Philip,Ramos,21.0,Female,Canada,Prince Edward Island,Phillipsburgh,Standard,2025-01-26,False,13.56,Smart TV,2.0,2023-06-30 00:24:14.846191,Day Legend,Limited Series,Fantasy,,2013,69.0,English,USA,,,8.0,162.0,True,2022-09-25,False
session_015823,user_05903,movie_0118,2024-01-17,Desktop,54.7,12.3,started,HD,USA,True,TV-14,wfuentes@example.org,Ruth,West,43.0,Female,USA,Michigan,Fowlerhaven,Standard,2023-08-12,True,13.4,Gaming Console,,2025-01-07 03:27:34.868804,Hero Love,Documentary,Sport,,2014,96.0,English,USA,,,,,False,2021-07-14,False
session_015826,user_09051,movie_0238,2025-08-04,Desktop,32.1,50.0,completed,4K,USA,False,2.0,rgutierrez@example.net,Eric,Townsend,24.0,Male,USA,Georgia,West Christopher,Premium,2022-12-17,False,17.38,Desktop,2.0,2024-05-15 03:21:35.343314,Bright Journey,TV Series,Adventure,,2011,46.0,Korean,USA,,,4.0,133.0,False,2022-02-03,False
session_015827,user_03575,movie_0648,2025-11-14,Desktop,51.2,77.8,paused,HD,Canada,False,3.0,adam31@example.net,Kristy,Baldwin,43.0,Male,USA,Pennsylvania,Kimberlyfort,Premium,2025-03-17,True,37.38,Smart TV,2.0,2023-10-27 14:17:15.560697,An Ice,Movie,Horror,,2012,138.0,English,USA,,,,,True,2020-12-17,False
session_015829,user_07741,movie_0142,2025-01-24,Laptop,13.8,95.5,completed,HD,USA,False,TV-Y7,robert45@example.org,Gary,Thompson,56.0,Female,USA,Arizona,Sanchezville,Basic,2023-05-13,True,13.4,Laptop,2.0,2025-05-12 08:15:49.887671,Battle Secret,Limited Series,Western,,2018,71.0,English,UK,,,14.0,169.0,False,2021-02-26,True
session_015839,user_08067,movie_0381,2024-02-13,Desktop,48.9,88.0,paused,HD,USA,True,2.0,wjones@example.net,William,Nunez,36.0,Male,USA,Pennsylvania,West Douglas,Premium,2023-11-15,False,13.4,Smart TV,3.0,2025-04-09 12:40:03.814195,Dragon Princess,Movie,Biography,Sport,2023,116.0,English,Germany,8059992.0,1032562.0,,,False,2021-11-26,False
session_015840,user_02079,movie_0618,2025-04-21,Desktop,19.8,4.9,paused,HD,USA,False,NC-17,rodneythomas@example.net,Rebecca,Solomon,34.0,Male,Canada,Alberta,Port Hayleyland,Standard,2024-01-13,True,25.43,Gaming Console,6.0,2025-01-27 01:04:49.690902,First Kingdom,TV Series,War,Romance,2014,58.0,English,South Korea,,,1.0,152.0,False,2024-05-30,False
session_015840,user_02079,movie_0618,2025-04-21,Desktop,19.8,4.9,paused,HD,USA,False,NC-17,rodneythomas@example.net,Rebecca,Solomon,34.0,Male,Canada,Alberta,Port Hayleyland,Standard,2024-01-13,True,25.43,Gaming Console,6.0,2025-01-27 01:04:49.690902,First Kingdom,TV Series,War,Romance,2014,58.0,English,South Korea,,,1.0,152.0,False,2024-05-30,False
session_015843,user_05420,movie_0587,2024-01-08,Laptop,13.6,49.9,paused,SD,USA,False,4.0,devin58@example.net,Jenny,Baldwin,47.0,Male,USA,Michigan,East Joanneborough,Standard,2024-12-11,True,0.94,Desktop,1.0,2023-12-04 20:30:43.771219,A Quest,Stand-up Comedy,Family,,2020,51.0,English,India,,,,,False,2022-05-14,False
session_015846,user_03521,movie_0031,2025-05-28,Tablet,30.6,77.3,paused,HD,USA,True,TV-Y7,mwilliams@example.org,Christine,Bradley,32.0,Prefer not to say,USA,Ohio,Annetteburgh,Basic,2024-05-14,True,4.28,Laptop,3.0,2025-03-13 22:59:20.195182,Warrior War,Movie,Romance,,2024,129.0,English,USA,,2057069.0,,,False,2022-06-10,False
session_015847,user_04308,movie_0861,2024-01-23,Mobile,58.2,78.8,paused,4K,Canada,False,PG-13,rodriguezangela@example.org,Robin,Crawford,9.0,Female,USA,Wisconsin,Russofurt,Standard,2025-07-19,True,13.56,Smart TV,2.0,2023-10-13 03:28:31.590791,Night Journey,Documentary,Western,History,2022,50.0,Italian,USA,,,,,True,2024-06-16,False
session_015848,user_04497,movie_0025,2024-09-29,Smart TV,28.5,46.3,completed,HD,Canada,False,5.0,alvarezandrew@example.org,Steven,Bird,38.0,Female,Canada,Newfoundland and Labrador,Estradaside,Basic,2024-10-05,True,11.17,Laptop,2.0,2024-02-11 03:50:02.539665,Quest Queen,Movie,Family,,2013,127.0,English,UK,,1286089.0,,,False,2024-12-21,False
session_015852,user_03588,movie_0553,2024-09-12,Laptop,76.3,30.7,stopped,4K,Canada,True,NC-17,ryanrichardson@example.net,Chelsea,Brooks,26.0,Female,USA,Georgia,Lake Yolandamouth,Premium+,2023-08-21,True,2.71,Desktop,4.0,2024-06-11 03:55:59.934157,Mystery City,Documentary,Music,,2010,93.0,English,Germany,,,,,True,2024-06-22,False
session_015853,user_02414,movie_0840,2024-04-02,Mobile,51.2,90.0,stopped,SD,USA,True,TV-14,bmosley@example.net,Cody,Malone,43.0,Male,USA,Georgia,Franktown,Standard,2025-04-01,True,13.4,Mobile,2.0,2022-09-27 00:34:46.716265,Family Kingdom,Movie,Adventure,,2016,107.0,English,USA,1028211.0,,,,False,2024-02-17,False
session_015856,user_06172,movie_0181,2024-12-17,Smart TV,51.7,90.4,paused,SD,USA,False,G,burtonkimberly@example.net,Dawn,Serrano,36.0,Male,Canada,Alberta,North Jermainebury,Standard,2023-06-09,True,12.11,Mobile,2.0,2023-07-04 09:43:21.783186,Phoenix Hero,TV Series,Crime,,2020,43.0,English,UK,,,4.0,134.0,False,2023-09-22,False
session_015863,user_00019,movie_0793,2025-02-15,Tablet,81.8,94.0,stopped,HD,Canada,False,TV-Y7,michael05@example.org,Elizabeth,Deleon,26.0,Other,USA,Ohio,East Michelle,Premium,2025-03-25,True,10.28,Mobile,7.0,2023-02-15 14:23:22.312820,Bright Secret,TV Series,Sport,,2022,36.0,Spanish,USA,,,4.0,69.0,True,2022-11-17,False
session_015871,user_02672,movie_0308,2024-02-04,Smart TV,15.0,91.3,completed,4K,Canada,False,PG-13,jennifermckinney@example.org,Natalie,Johnson,38.0,Male,Canada,Manitoba,Kevinville,Premium,2024-08-18,True,34.67,Tablet,2.0,2024-02-08 20:57:44.987875,Old Dragon,Documentary,Western,,2010,86.0,Korean,Canada,,,,,False,2023-10-30,False
session_015874,user_02625,movie_0835,2024-02-29,Laptop,38.3,56.1,stopped,HD,USA,True,TV-14,harperchristina@example.net,Michael,Wilson,22.0,Female,USA,Maryland,Millertown,Basic,2025-03-23,True,13.4,Gaming Console,3.0,2023-07-11 09:45:08.442925,Bright Ice,Movie,Mystery,,2021,95.0,French,South Korea,1167789.0,819792.0,,,True,2021-06-10,False
session_015875,user_05500,movie_0888,2024-07-07,Laptop,114.7,7.4,stopped,HD,USA,False,PG,robertspaul@example.com,Paula,Davis,20.0,Male,USA,Texas,Port Nicolechester,Premium,2022-10-22,True,13.4,Smart TV,3.0,2023-09-09 16:36:49.874984,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61.0,English,South Korea,,,14.0,196.0,True,2024-06-20,False
session_015878,user_00948,movie_0027,2025-10-09,Mobile,14.4,82.7,completed,4K,USA,True,PG-13,jamesdean@example.net,Benjamin,Reynolds,46.0,Male,USA,Ohio,New Alexander,Premium+,2023-12-14,True,27.51,Smart TV,4.0,2024-12-01 01:26:32.299310,House House,Stand-up Comedy,Western,,2012,60.0,English,South Korea,,,,,True,2021-09-19,False
session_015881,user_06095,movie_0364,2024-02-20,Tablet,17.2,73.9,started,HD,USA,False,TV-Y7,mcclurerobert@example.net,Anthony,Webster,27.0,Male,USA,Arizona,South Ericbury,Standard,2024-04-25,True,9.49,Laptop,1.0,2024-12-24 23:37:00.172316,Princess House,Movie,Thriller,,2009,95.0,English,USA,19537616.0,4193030.0,,,True,2020-11-02,False
session_015884,user_07980,movie_0275,2024-05-23,Tablet,35.9,79.6,started,4K,Canada,False,TV-MA,gordonmiranda@example.net,Laura,Salazar,36.0,Male,USA,Texas,West Kevin,Premium,2023-10-17,False,26.52,Laptop,,2024-03-05 02:06:11.802976,Night City,Stand-up Comedy,Drama,,2007,67.0,English,USA,,,,,False,2025-05-09,False
session_015885,user_05927,movie_0385,2024-08-12,Mobile,35.6,77.0,paused,HD,USA,False,TV-Y7,johndyer@example.org,Paul,Mcmillan,44.0,Female,USA,Virginia,Jonesbury,Basic,2023-02-17,True,7.96,Tablet,2.0,2022-10-31 10:01:37.952158,Little Journey,Documentary,Family,Animation,2020,72.0,English,USA,,,,,False,2025-02-27,False
session_015894,user_07001,movie_0251,2024-11-05,Tablet,51.75,91.8,started,SD,USA,False,TV-G,tyler42@example.com,Laura,Pratt,29.0,Other,USA,Tennessee,Cummingsville,Basic,2022-10-24,True,28.9,Gaming Console,2.0,2024-04-13 18:31:54.826413,Queen Mystery,Limited Series,Comedy,,2013,0.0,English,South Korea,,,2.0,24.0,False,2021-01-16,False
session_015895,user_09584,movie_0330,2024-03-20,Tablet,95.1,77.9,stopped,4K,USA,False,PG,katherinecarlson@example.org,Louis,Adams,42.0,Female,USA,Indiana,Gonzalezchester,Standard,2022-09-29,True,13.4,Mobile,2.0,2024-09-01 21:15:00.961237,Legend King,Documentary,Biography,,2010,71.0,English,UK,,,,,False,2023-12-06,False
session_015896,user_06640,movie_0870,2025-08-24,Smart TV,50.9,78.6,paused,4K,Canada,False,TV-PG,branchkaitlin@example.net,Justin,Turner,26.0,Female,Canada,Newfoundland and Labrador,Bowmanshire,Premium,2025-06-06,True,9.5,Desktop,7.0,2023-09-22 22:23:54.202444,Little Phoenix,Documentary,Music,Romance,2022,100.0,English,France,,,,,True,2021-03-14,False
session_015899,user_06627,movie_0589,2024-01-05,Tablet,133.9,71.5,paused,HD,USA,False,TV-Y,lisajones@example.org,Melissa,Neal,40.0,Male,USA,Michigan,Martinezland,Premium,2025-03-20,True,12.96,Gaming Console,3.0,2023-10-29 05:20:17.604469,Family Adventure,Limited Series,Mystery,,2011,332.0,Korean,USA,,,3.0,79.0,True,2021-08-11,False
session_015901,user_03132,movie_0351,2024-01-12,Desktop,10.7,25.5,paused,HD,Canada,False,TV-Y,martin30@example.org,Matthew,Cohen,37.0,Female,Canada,Saskatchewan,Danielfurt,Basic,2024-04-30,True,25.57,Smart TV,3.0,2022-10-09 11:54:46.580313,Family Story,TV Series,Family,,2018,28.0,English,USA,,,2.0,191.0,True,2020-09-11,False
session_015903,user_03731,movie_0624,2025-03-28,Tablet,690.2,74.0,paused,HD,Canada,False,G,michele39@example.org,Heather,Harvey,34.0,Female,USA,Maryland,Port Andrewstad,Standard,2024-04-09,True,12.87,Laptop,3.0,2022-11-21 13:34:14.955962,Mystery Mystery,Movie,Romance,Sport,2015,101.0,English,USA,5694534.0,169216899.0,,,True,2021-03-11,False
session_015904,user_02667,movie_0790,2024-02-19,Mobile,100.6,21.8,completed,HD,USA,False,TV-Y,tmcgee@example.net,Michelle,Gamble,30.0,Female,USA,Wisconsin,West Robertside,Premium,2023-07-21,True,29.56,Smart TV,1.0,2024-08-20 14:48:03.867987,An Night,Documentary,War,Animation,2020,131.0,English,USA,,,,,False,2025-01-22,False
session_015907,user_01245,movie_0777,2024-11-12,Desktop,14.8,83.7,stopped,HD,USA,False,TV-Y,murphyjames@example.com,Danny,Giles,44.0,Male,Canada,New Brunswick,Mccoyton,Premium+,2025-03-23,True,33.47,Tablet,4.0,2022-09-06 03:13:04.051730,House Dragon,Movie,Comedy,Drama,2018,73.0,English,USA,,,,,True,2023-11-30,False
session_015909,user_09038,movie_0326,2024-01-13,Mobile,51.2,74.4,stopped,4K,USA,False,1.0,rodney73@example.org,Gabrielle,Pierce,51.0,Female,Canada,New Brunswick,Dustinfort,Standard,2023-08-21,True,6.76,Laptop,2.0,2023-01-18 12:08:16.182363,Our Queen,Movie,Family,,2018,98.0,English,South Korea,,,,,False,2023-02-12,False
session_015912,user_06206,movie_0069,2025-03-14,Mobile,188.7,8.7,completed,HD,Canada,False,1.0,travis67@example.org,Dana,Tucker,48.0,Prefer not to say,USA,Florida,South Sheliaport,Premium,2024-11-05,True,14.81,Desktop,3.0,2023-10-10 20:00:09.783516,An Quest,TV Series,Documentary,,2020,42.0,Spanish,South Korea,,,9.0,6.0,False,2024-02-13,False
session_015914,user_08236,movie_0875,2025-12-06,Tablet,24.0,13.2,paused,SD,USA,False,NC-17,rojasrenee@example.org,Oscar,Velazquez,39.0,Male,USA,Washington,Lake John,Standard,2024-09-03,True,40.59,Mobile,2.0,2023-02-13 14:24:31.741349,Empire Dragon,Limited Series,Fantasy,Crime,2016,41.0,English,USA,,,8.0,156.0,True,2024-01-10,False
session_015916,user_06996,movie_0131,2025-03-26,Mobile,55.4,66.5,paused,SD,USA,False,TV-Y7,zhangkevin@example.net,Kimberly,Ayala,16.0,Male,USA,Tennessee,Clarkshire,Standard,2023-01-08,True,6.63,Mobile,5.0,2024-08-01 05:46:52.231978,Story Mystery,Movie,Sci-Fi,,2024,115.0,English,USA,31998338.0,4303498.0,,,True,2025-04-25,False
session_015918,user_05294,movie_0439,2025-07-17,Mobile,51.2,53.7,completed,SD,Canada,True,5.0,meyerangela@example.net,Natalie,Kelley,17.0,Female,USA,Missouri,Martinezfurt,Standard,2023-05-11,True,4.89,Gaming Console,2.0,2023-10-28 17:35:50.990797,Little Kingdom,Movie,Documentary,,2023,99.0,English,USA,1745829.0,1894665.0,,,False,2023-08-08,False
session_015921,user_07736,movie_0190,2024-01-23,Smart TV,15.9,19.5,stopped,HD,USA,True,5.0,rlucas@example.net,Keith,White,11.0,Female,Canada,Prince Edward Island,Port Andrew,Premium+,2025-03-28,True,1.36,Gaming Console,2.0,2025-03-29 01:43:46.082219,Princess Night,Documentary,Fantasy,,2010,94.0,English,USA,,,,,True,2020-11-19,True
session_015922,user_03131,movie_0270,2025-01-24,Laptop,10.8,32.8,paused,SD,USA,False,TV-G,georgevanessa@example.com,Jeffrey,Carpenter,34.0,Female,USA,Illinois,West Elizabeth,Premium,2024-05-10,True,5.44,Tablet,6.0,2023-01-04 16:46:25.305386,Secret Ice,Movie,Romance,,2020,152.0,English,UK,389524.0,492518.0,,,False,2022-11-01,True
session_015925,user_05548,movie_0658,2024-10-31,Mobile,31.4,6.2,paused,4K,USA,False,R,kthompson@example.net,Harry,Ramirez,25.0,Female,USA,New Jersey,Leblancport,Premium,2023-08-28,True,25.85,Mobile,1.0,2024-07-15 13:53:28.541668,Empire Love,TV Series,Mystery,,2010,51.0,Japanese,USA,,,5.0,58.0,False,2023-09-05,True
session_015927,user_01405,movie_0580,2025-09-11,Smart TV,19.3,44.2,started,HD,USA,False,PG,gcruz@example.com,Gloria,Lee,21.0,Female,USA,Missouri,Zacharyborough,Premium,2023-07-08,False,10.25,Mobile,,2023-08-24 01:16:02.310228,Last Love,Stand-up Comedy,Crime,,2014,74.0,English,South Korea,,,,,True,2022-01-19,False
session_015933,user_01580,movie_0957,2025-11-25,Desktop,49.7,96.3,completed,4K,Canada,False,TV-14,danielnixon@example.net,Jonathan,Bell,33.0,Male,USA,Ohio,New Leah,Premium,2023-04-30,True,31.35,Desktop,1.0,2023-10-26 12:45:36.343279,Storm Love,Documentary,Sci-Fi,Family,2024,102.0,Italian,Canada,,,,,True,2021-05-24,False
session_015935,user_00051,movie_0166,2025-04-28,Tablet,11.9,14.1,completed,4K,USA,False,TV-G,bowenrobert@example.net,Charles,Morgan,24.0,Other,USA,Washington,Port Markside,Premium,2025-06-12,False,19.09,Smart TV,2.0,2025-03-15 22:59:33.712787,Mystery Princess,TV Series,Western,,2012,66.0,English,USA,,,10.0,54.0,True,2024-02-03,False
session_015937,user_05154,movie_0131,2024-06-24,Mobile,27.9,78.8,stopped,HD,USA,False,TV-Y7,ogalvan@example.org,Jose,Gay,42.0,Male,USA,Tennessee,North Robertochester,Basic,2023-10-03,True,3.95,Smart TV,2.0,2023-04-16 14:30:22.519133,Story Mystery,Movie,Sci-Fi,,2024,115.0,English,USA,31998338.0,4303498.0,,,True,2025-04-25,False
session_015943,user_07020,movie_0076,2025-06-21,Desktop,83.3,52.8,paused,4K,USA,False,G,mclark@example.net,Karen,Brock,37.0,Female,Canada,New Brunswick,West Lauraport,Premium,2023-10-20,False,14.01,Desktop,2.0,2023-10-13 01:39:46.464549,Empire Battle,Movie,Family,Documentary,2023,108.0,English,USA,20837483.0,4643156.0,,,True,2023-05-30,False
session_015944,user_05361,movie_0951,2024-12-26,Tablet,51.7,72.9,started,4K,USA,False,G,zbeck@example.com,Carol,Bishop,23.0,Female,Canada,Prince Edward Island,Mosleystad,Premium,2023-03-18,True,16.17,Tablet,4.0,2024-03-09 23:34:33.645448,Big House,TV Series,Horror,,2020,38.0,English,USA,,,6.0,72.0,True,2020-09-20,False
session_015946,user_09807,movie_0742,2024-12-09,Tablet,36.4,69.4,paused,SD,Canada,False,2.0,joneskendra@example.com,Veronica,Gilbert,30.0,Female,Canada,Quebec,Port Michaelland,Premium,2024-05-16,False,29.09,Desktop,6.0,2022-08-05 13:10:59.551957,Battle City,Movie,Thriller,,2009,117.0,English,USA,4127966.0,782958.0,,,False,2024-10-16,False
session_015950,user_09577,movie_0837,2025-04-29,Desktop,51.2,42.7,stopped,HD,USA,True,TV-Y,martinperez@example.org,Brittany,Butler,46.0,Male,Canada,Newfoundland and Labrador,North Amy,Standard,2025-02-24,True,13.4,Desktop,,2022-11-21 09:23:13.286895,Princess Adventure,Movie,Action,Adventure,2015,140.0,Korean,USA,,,,,False,2024-07-06,True
session_015951,user_05413,movie_0807,2024-07-23,Desktop,21.1,12.2,completed,HD,USA,False,1.0,maryjohnson@example.net,Jeanette,Holmes,29.0,Male,USA,Pennsylvania,Port Bethanyhaven,Basic,2023-07-24,True,33.36,Laptop,,2024-11-17 15:48:46.406379,Mystery Quest,Movie,Sci-Fi,,2017,110.0,English,UK,,1333829.0,,,False,2024-12-02,False
session_015954,user_07170,movie_0894,2025-01-12,Desktop,145.7,6.6,stopped,4K,USA,False,NC-17,tcole@example.org,Caitlin,Richardson,40.0,Male,USA,Georgia,Kaylahaven,Standard,2024-10-13,True,25.34,Smart TV,2.0,2024-06-25 10:52:18.987839,Mystery Secret,Movie,Thriller,Drama,2013,155.0,Italian,South Korea,5902404.0,803661496.0,,,False,2021-04-12,True
session_015957,user_09219,movie_0870,2024-07-17,Tablet,23.9,49.3,started,SD,Canada,True,TV-PG,angelabaker@example.com,Miranda,Taylor,45.0,Male,USA,Texas,Lindseyland,Premium,2023-04-26,True,12.77,Desktop,3.0,2023-06-13 10:17:35.843652,Little Phoenix,Documentary,Music,Romance,2022,100.0,English,France,,,,,True,2021-03-14,False
session_015958,user_02990,movie_0269,2024-02-20,Smart TV,50.9,44.7,completed,HD,Canada,False,2.0,gordonemily@example.net,Karen,Harris,61.0,Other,USA,Wisconsin,New Carrie,Premium+,2024-03-16,True,3.94,Desktop,2.0,2022-12-24 08:50:56.590822,Secret Mystery,Documentary,Drama,,2012,74.0,Italian,UK,,,,,False,2024-10-25,False
session_015962,user_02921,movie_0948,2024-07-14,Tablet,67.1,84.0,stopped,4K,Canada,False,TV-Y,josephsoto@example.net,Alexis,Tucker,42.0,Female,Canada,Alberta,Dayport,Standard,2022-11-21,True,12.57,Tablet,4.0,2022-11-19 03:36:14.289208,Little Night,TV Series,History,,2015,52.0,English,USA,,,1.0,164.0,True,2022-11-15,False
session_015963,user_07702,movie_0435,2025-12-17,Laptop,26.3,35.2,started,HD,Canada,False,TV-PG,kurtlee@example.net,Erika,Marshall,37.0,Male,Canada,Alberta,Alexandriafort,Basic,2025-05-06,True,8.39,Smart TV,2.0,2023-01-19 19:35:06.794015,Mission Phoenix,Documentary,Family,Thriller,2009,101.0,English,Canada,,,,,False,2023-11-25,True
session_015964,user_06542,movie_0333,2025-09-30,Laptop,74.0,2.6,completed,SD,USA,True,TV-14,burkejerry@example.org,Melinda,Casey,32.0,Male,Canada,Prince Edward Island,West Bradley,Standard,2023-05-15,True,10.13,Gaming Console,3.0,2023-10-20 01:24:12.957662,The Dream,Movie,Action,,2019,72.0,Korean,USA,3004314.0,,,,True,2020-11-09,False
session_015967,user_06101,movie_0409,2024-06-27,Tablet,67.2,9.3,paused,SD,USA,False,TV-14,randyjackson@example.com,Eric,Thompson,94.0,Male,Canada,Saskatchewan,South Brian,Basic,2024-08-03,True,17.03,Desktop,,2024-06-03 03:56:35.918263,Mystery Storm,Documentary,Fantasy,Drama,2020,99.0,English,USA,,,,,False,2023-04-18,True
session_015969,user_09606,movie_0573,2024-09-26,Tablet,8.1,78.8,stopped,4K,Canada,False,PG,thomas44@example.com,Jerry,Norris,31.0,Other,USA,Pennsylvania,Herringchester,Standard,2025-04-15,True,13.56,Smart TV,,2025-02-18 00:27:45.284575,Fire Kingdom,Limited Series,Action,History,2020,34.0,Spanish,Germany,,,3.0,35.0,False,2021-08-28,False
